shipment_id,awb,order_id,carrier,lane_class,customer_city,current_status,edd,days_to_edd,edd_already_breached,edd_risk_score,risk_tier,attempt_number,alert_priority,care_team_update,push_notification_title,push_notification_body,recommended_action,data_confidence
7941E959DE,AWB5467505769,110114857418,Carrier C,National,Jalandhar,Out of delivery,2026-02-26,-7,True,37.9,Medium,2,P1 - Urgent,"AWB AWB5467505769 (Jalandhar, National lane) has PASSED its promised EDD (2026-02-26) and is still showing 'Out of delivery'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110114857418 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
423EC74DE2,AWB8185435538,110214875664,Carrier D,National,Firozpur,In-Transit,2026-02-26,-7,True,63.5,High,0,P1 - Urgent,"AWB AWB8185435538 (Firozpur, National lane) has PASSED its promised EDD (2026-02-26) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110214875664 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
A7D60E9A81,AWB9460238042,102814816779,Carrier D,National,West Godavari,Out of delivery,2026-02-26,-7,True,41.3,Medium,1,P1 - Urgent,"AWB AWB9460238042 (West Godavari, National lane) has PASSED its promised EDD (2026-02-26) and is still showing 'Out of delivery'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #102814816779 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
7F6F4AB038,AWB2931578398,101614683252,Carrier B,National,City,In-Transit,2026-02-26,-7,True,52.7,Medium,0,P1 - Urgent,"AWB AWB2931578398 (City, National lane) has PASSED its promised EDD (2026-02-26) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #101614683252 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
1F0CA4AE6E,AWB8773575756,101914712361,Carrier B,Regional,Gadchiroli,Out of delivery,2026-02-26,-7,True,41.6,Medium,1,P1 - Urgent,"AWB AWB8773575756 (Gadchiroli, Regional lane) has PASSED its promised EDD (2026-02-26) and is still showing 'Out of delivery'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #101914712361 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
A8C92E9C79,AWB6335221883,110114860709,Carrier D,National,Rupnagar,Out of delivery,2026-02-27,-6,True,42.5,Medium,1,P1 - Urgent,"AWB AWB6335221883 (Rupnagar, National lane) has PASSED its promised EDD (2026-02-27) and is still showing 'Out of delivery'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110114860709 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
EDDE361027,AWB7788594214,110414887801,Carrier D,National,Jorhat,Out of delivery,2026-02-27,-6,True,40.3,Medium,1,P1 - Urgent,"AWB AWB7788594214 (Jorhat, National lane) has PASSED its promised EDD (2026-02-27) and is still showing 'Out of delivery'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110414887801 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
BB37531C4D,AWB7549259881,101814706084,Carrier B,National,Muzaffarpur,In-Transit,2026-02-27,-6,True,51.1,Medium,0,P1 - Urgent,"AWB AWB7549259881 (Muzaffarpur, National lane) has PASSED its promised EDD (2026-02-27) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #101814706084 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
B61DDB654E,AWB6558298501,110414897397,Carrier C,National,Lucknow,Order Packed,2026-02-28,-5,True,56.4,Medium,0,P1 - Urgent,"AWB AWB6558298501 (Lucknow, National lane) has PASSED its promised EDD (2026-02-28) and is still showing 'Order Packed'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110414897397 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
C9C15589ED,AWB5024581424,110414895916,Carrier D,National,Kamrup,In-Transit,2026-02-28,-5,True,51.0,Medium,0,P1 - Urgent,"AWB AWB5024581424 (Kamrup, National lane) has PASSED its promised EDD (2026-02-28) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110414895916 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
5EC76A379D,AWB6789258310,110314880577,Carrier D,National,East Sikkim,Out of delivery,2026-02-28,-5,True,47.2,Medium,1,P1 - Urgent,"AWB AWB6789258310 (East Sikkim, National lane) has PASSED its promised EDD (2026-02-28) and is still showing 'Out of delivery'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110314880577 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
690CDFDE55,AWB5509026798,102814809467,Carrier B,National,East Godavari,In-Transit,2026-02-28,-5,True,53.2,Medium,0,P1 - Urgent,"AWB AWB5509026798 (East Godavari, National lane) has PASSED its promised EDD (2026-02-28) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #102814809467 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
A0A13DD8BE,AWB9508474079,102314770606,Carrier B,National,Adilabad,Pickup done,2026-02-28,-5,True,49.9,Medium,0,P1 - Urgent,"AWB AWB9508474079 (Adilabad, National lane) has PASSED its promised EDD (2026-02-28) and is still showing 'Pickup done'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #102314770606 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
5BB53FF57C,AWB0892192559,92914425968,Carrier C,Metro,Chennai,Pickup done,2026-02-28,-5,True,59.5,Medium,0,P1 - Urgent,"AWB AWB0892192559 (Chennai, Metro lane) has PASSED its promised EDD (2026-02-28) and is still showing 'Pickup done'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #92914425968 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
ED231FFEEC,AWB5036772027,101914716056,Carrier D,National,Jaunpur,In-Transit,2026-02-28,-5,True,42.5,Medium,0,P1 - Urgent,"AWB AWB5036772027 (Jaunpur, National lane) has PASSED its promised EDD (2026-02-28) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #101914716056 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
32C5F97E05,AWB4892827446,101314627612,Carrier B,National,Nayagarh,In-Transit,2026-02-28,-5,True,50.3,Medium,0,P1 - Urgent,"AWB AWB4892827446 (Nayagarh, National lane) has PASSED its promised EDD (2026-02-28) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #101314627612 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
DBF986B0E1,AWB4657259138,103114843437,Carrier D,National,Kalahandi,Order Packed,2026-03-01,-4,True,45.1,Medium,0,P1 - Urgent,"AWB AWB4657259138 (Kalahandi, National lane) has PASSED its promised EDD (2026-03-01) and is still showing 'Order Packed'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #103114843437 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
F0A378F4EE,AWB0366278303,103014832434,Carrier A,Regional,Damoh,In-Transit,2026-03-01,-4,True,48.3,Medium,0,P1 - Urgent,"AWB AWB0366278303 (Damoh, Regional lane) has PASSED its promised EDD (2026-03-01) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #103014832434 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
866212E18A,AWB5942056277,102214750979,Carrier C,Regional,Satara,In-Transit,2026-03-01,-4,True,41.2,Medium,0,P1 - Urgent,"AWB AWB5942056277 (Satara, Regional lane) has PASSED its promised EDD (2026-03-01) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #102214750979 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
E2E74C6DBC,AWB6862340575,101814707028,Carrier D,National,Sambalpur,Out of delivery,2026-03-01,-4,True,30.8,Medium,1,P1 - Urgent,"AWB AWB6862340575 (Sambalpur, National lane) has PASSED its promised EDD (2026-03-01) and is still showing 'Out of delivery'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #101814707028 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
61C6991517,AWB4803320007,101514656835,Carrier B,Regional,Dewas,In-Transit,2026-03-02,-3,True,54.4,Medium,0,P1 - Urgent,"AWB AWB4803320007 (Dewas, Regional lane) has PASSED its promised EDD (2026-03-02) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #101514656835 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
3770A117AC,AWB4958670026,101214623490,Carrier C,National,Srikakulam,Out of delivery,2026-03-02,-3,True,40.7,Medium,1,P1 - Urgent,"AWB AWB4958670026 (Srikakulam, National lane) has PASSED its promised EDD (2026-03-02) and is still showing 'Out of delivery'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #101214623490 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
8CD72C82F0,AWB4422573849,100814554966,Carrier D,National,Gumla,In-Transit,2026-03-02,-3,True,46.0,Medium,0,P1 - Urgent,"AWB AWB4422573849 (Gumla, National lane) has PASSED its promised EDD (2026-03-02) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #100814554966 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
64F1185241,AWB0979682537,101114608602,Carrier C,Regional,Hoshangabad,In-Transit,2026-03-04,-1,True,40.0,Medium,0,P1 - Urgent,"AWB AWB0979682537 (Hoshangabad, Regional lane) has PASSED its promised EDD (2026-03-04) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #101114608602 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
19FA6D0C83,AWB2231783547,100514515794,Carrier B,National,Kapurthala,In-Transit,2026-03-04,-1,True,47.7,Medium,0,P1 - Urgent,"AWB AWB2231783547 (Kapurthala, National lane) has PASSED its promised EDD (2026-03-04) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #100514515794 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
B7ED27445A,AWB8603277191,101014585971,Carrier B,Regional,Raigarh,In-Transit,2026-03-05,0,False,60.4,High,0,P1 - Urgent,"AWB AWB8603277191 (Raigarh, Regional lane) is 60.4% likely to miss its EDD of 2026-03-05 (0 day(s) away). Reason: Carrier B historical EDD adherence is 67% on this sample; pickup SLA already breached",Your order may arrive a little later than planned,"Order #101014585971 is on its way, but there's a chance it may not arrive by 2026-03-05. We're on it — no action needed from you right now.",Proactive customer outreach + prioritize reattempt slot within 24h; flag to carrier ops,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
9ECA573F8C,AWB4489000329,101314632522,Carrier D,National,Krishna,In-Transit,2026-03-06,1,False,44.9,Medium,0,P2 - High,"AWB AWB4489000329 (Krishna, National lane) is 44.9% likely to miss its EDD of 2026-03-06 (1 day(s) away). Reason: Carrier D historical EDD adherence is 67% on this sample",Your order may arrive a little later than planned,"Order #101314632522 is on its way, but there's a chance it may not arrive by 2026-03-06. We're on it — no action needed from you right now.",Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
5804559658,AWB7191825644,101114595806,Carrier D,National,Chittoor,In-Transit,2026-03-06,1,False,43.8,Medium,0,P2 - High,"AWB AWB7191825644 (Chittoor, National lane) is 43.8% likely to miss its EDD of 2026-03-06 (1 day(s) away). Reason: Carrier D historical EDD adherence is 67% on this sample; pickup SLA already breached; long-haul lane (~907 km)",Your order may arrive a little later than planned,"Order #101114595806 is on its way, but there's a chance it may not arrive by 2026-03-06. We're on it — no action needed from you right now.",Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
9BC6CECC80,AWB3804100004,100814551851,Carrier C,Regional,Durg,In-Transit,2026-03-06,1,False,43.0,Medium,0,P2 - High,"AWB AWB3804100004 (Durg, Regional lane) is 43.0% likely to miss its EDD of 2026-03-06 (1 day(s) away). Reason: Carrier C historical EDD adherence is 71% on this sample; pickup SLA already breached",Your order may arrive a little later than planned,"Order #100814551851 is on its way, but there's a chance it may not arrive by 2026-03-06. We're on it — no action needed from you right now.",Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
F759D5811C,AWB6121121783,100914572686,Carrier D,National,Ganganagar,In-Transit,2026-03-06,1,False,47.0,Medium,0,P2 - High,"AWB AWB6121121783 (Ganganagar, National lane) is 47.0% likely to miss its EDD of 2026-03-06 (1 day(s) away). Reason: Carrier D historical EDD adherence is 67% on this sample; pickup SLA already breached",Your order may arrive a little later than planned,"Order #100914572686 is on its way, but there's a chance it may not arrive by 2026-03-06. We're on it — no action needed from you right now.",Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
5A826A76C5,AWB2047809300,101414647462,Carrier A,National,Ajmer,In-Transit,2026-03-06,1,False,45.0,Medium,0,P2 - High,"AWB AWB2047809300 (Ajmer, National lane) is 45.0% likely to miss its EDD of 2026-03-06 (1 day(s) away). Reason: Carrier A historical EDD adherence is 66% on this sample",Your order may arrive a little later than planned,"Order #101414647462 is on its way, but there's a chance it may not arrive by 2026-03-06. We're on it — no action needed from you right now.",Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
968DADD764,AWB5809317133,100914570637,Carrier D,National,Malappuram,In-Transit,2026-03-06,1,False,43.5,Medium,0,P2 - High,"AWB AWB5809317133 (Malappuram, National lane) is 43.5% likely to miss its EDD of 2026-03-06 (1 day(s) away). Reason: Carrier D historical EDD adherence is 67% on this sample; long-haul lane (~1381 km)",Your order may arrive a little later than planned,"Order #100914570637 is on its way, but there's a chance it may not arrive by 2026-03-06. We're on it — no action needed from you right now.",Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
BDE3C64468,AWB7734251434,100914569088,Carrier A,Regional,Amravati,In-Transit,2026-03-06,1,False,53.2,Medium,0,P2 - High,"AWB AWB7734251434 (Amravati, Regional lane) is 53.2% likely to miss its EDD of 2026-03-06 (1 day(s) away). Reason: Carrier A historical EDD adherence is 66% on this sample; pickup SLA already breached",Your order may arrive a little later than planned,"Order #100914569088 is on its way, but there's a chance it may not arrive by 2026-03-06. We're on it — no action needed from you right now.",Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
CF2E8197B0,AWB6250435166,100614537243,Carrier C,National,Bareilly,In-Transit,2026-03-06,1,False,54.6,Medium,0,P2 - High,"AWB AWB6250435166 (Bareilly, National lane) is 54.6% likely to miss its EDD of 2026-03-06 (1 day(s) away). Reason: National lane has a below-average historical EDD rate (68%); Carrier C historical EDD adherence is 71% on this sample; long-haul lane (~1189 km)",Your order may arrive a little later than planned,"Order #100614537243 is on its way, but there's a chance it may not arrive by 2026-03-06. We're on it — no action needed from you right now.",Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
C0CEDCD4E9,AWB1914038037,92814413924,Carrier D,National,Valsad,In-Transit,2026-03-07,2,False,54.5,Medium,0,P3 - Standard,"AWB AWB1914038037 (Valsad, National lane) is 54.5% likely to miss its EDD of 2026-03-07 (2 day(s) away). Reason: Carrier D historical EDD adherence is 67% on this sample; pickup SLA already breached",Your order may arrive a little later than planned,"Order #92814413924 is on its way, but there's a chance it may not arrive by 2026-03-07. We're on it — no action needed from you right now.",Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
