order_id,customer_city,customer_pincode,package_amount,product_sku,warehouse_address,warehouse_pincode,warehouse_city,order_date,pickup_date,first_attempt_date,delivery_date,edd,ndr_reason,payment_mode,current_status,shipment_uid,customer_name_masked,customer_phone_masked,customer_address_masked,dq_flags,data_confidence_core,dest_zone,lane_class,distance_km,lane,awb,origin_hub,destination_hub,carrier,pickup_sla_days,transit_sla_days,delivery_sla_days,order_to_pickup_days,pickup_to_delivery_days,order_to_delivery_days,edd_days_promised,pickup_sla_breach,is_delivered,edd_met,edd_missed,is_rto,is_lost,is_open,outcome_label,shipment_ageing_days,has_ndr,ndr_category,ndr_low_recovery_reason,attempt_number,first_attempt_success,rto_reason,order_dow,order_week,is_weekend_order,is_cod,transit_actual_days,carrier_sla_breach,exception_category
103014839261,North Delhi,110085.0,499,DCH-2525412,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-20,2026-02-22,2026-02-23,2026-02-23,Address issue,COD,Delivered,9F9C65B01E,S*** C***,XXXXXX4532,[REDACTED - North Delhi],,ACTUAL,1,National,1578.9,North Delhi <- Mumbai,AWB7822980148,Mumbai Bhiwandi FC,North Delhi Delivery Station,Carrier D,1,4,5,0,3.0,3.0,3,False,True,True,False,False,False,False,Delivered On-Time,13,True,Address Issue,False,2,False,Not Applicable,Friday,8,False,True,3.0,False,None
110314879210,Gurgaon,122003.0,1350,LJA-2762311,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-23,2026-02-24,2026-02-26,Address issue,Prepaid,Delivered,23D61F25FB,H*** C***,XXXXXX3902,[REDACTED - Gurgaon],,ACTUAL,1,Metro,1299.2,Gurgaon <- Mumbai,AWB1668237636,Mumbai Bhiwandi FC,Gurgaon Delivery Station,Carrier D,1,3,4,1,3.0,4.0,6,False,True,True,False,False,False,False,Delivered On-Time,13,True,Address Issue,False,2,False,Not Applicable,Friday,8,False,False,3.0,False,None
110714924798,Faizabad,224001.0,426,DH-2586790,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-25,2026-02-25,2026-02-24,Not Applicable,Prepaid,Delivered,F1D8E811F8,V*** C***,XXXXXX3003,[REDACTED - Faizabad],,ACTUAL,2,National,1271.9,Faizabad <- Mumbai,AWB5106568883,Mumbai Bhiwandi FC,Faizabad Delivery Station,Carrier D,1,4,5,1,4.0,5.0,4,False,True,False,True,False,False,False,Delivered Late,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,False,4.0,False,Late Delivery
110814947356,Krishna,521175.0,632,FP-2627751,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-22,2026-02-26,,2026-02-25,Phone not reachable,COD,RTO,548F9FAC7F,K*** C***,XXXXXX7738,[REDACTED - Krishna],,ACTUAL,5,National,851.3,Krishna <- Mumbai,AWB0664138355,Mumbai Bhiwandi FC,Krishna Delivery Station,Carrier A,1,4,5,2,,,5,True,False,False,False,True,False,False,RTO,13,True,Contact Issue,False,3,False,Phone not reachable,Friday,8,False,True,,False,RTO
102414782873,Gurgaon,122001.0,1058,JIX-2766530,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-22,2026-02-22,2026-02-23,Not Applicable,COD,Delivered,C9261D8EE2,N*** C***,XXXXXX4860,[REDACTED - Gurgaon],,ACTUAL,1,Metro,1224.4,Gurgaon <- Mumbai,AWB0185290856,Mumbai Bhiwandi FC,Gurgaon Delivery Station,Carrier B,1,3,4,1,1.0,2.0,3,False,True,True,False,False,False,False,Delivered On-Time,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,True,1.0,False,None
110814944062,Thane,421302.0,1199,YLA-2711441,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-23,2026-02-27,,2026-02-26,Customer cancelled order,COD,RTO,965556A626,A*** C***,XXXXXX4377,[REDACTED - Thane],,ACTUAL,4,Local,16.7,Thane <- Mumbai,AWB3232086273,Mumbai Bhiwandi FC,Thane Delivery Station,Carrier A,1,1,2,3,,,6,True,False,False,False,True,False,False,RTO,13,True,Customer Rejection,True,3,False,Customer cancelled order,Friday,8,False,True,,False,RTO
110714936563,Shivpuri,473551.0,852,YGS-2437093,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-23,2026-02-23,2026-02-24,Not Applicable,COD,Delivered,C729B65E24,G*** C***,XXXXXX5153,[REDACTED - Shivpuri],,ACTUAL,4,Regional,322.4,Shivpuri <- Mumbai,AWB4529496507,Mumbai Bhiwandi FC,Shivpuri Delivery Station,Carrier D,1,2,3,1,2.0,3.0,4,False,True,True,False,False,False,False,Delivered On-Time,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,True,2.0,False,None
110714936347,Shivpuri,473551.0,779,CDY-2622204,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-22,2026-02-24,,2026-02-23,COD payment declined,COD,RTO,5062F96AC3,G*** C***,XXXXXX5153,[REDACTED - Shivpuri],,ACTUAL,4,Regional,322.4,Shivpuri <- Mumbai,AWB0917227975,Mumbai Bhiwandi FC,Shivpuri Delivery Station,Carrier B,1,2,3,2,,,3,True,False,False,False,True,False,False,RTO,13,True,Payment Issue,True,3,False,COD payment declined,Friday,8,False,True,,False,RTO
110614923743,Shivpuri,473551.0,9622,FUF-2314081,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-22,,,2026-02-25,Not Applicable,Prepaid,Lost,36FCE7EDFC,G*** C***,XXXXXX5153,[REDACTED - Shivpuri],high_value_order,ACTUAL,4,Regional,322.4,Shivpuri <- Mumbai,AWB7327591188,Mumbai Bhiwandi FC,Shivpuri Delivery Station,Carrier D,1,2,3,2,,,5,True,False,False,False,False,True,False,Lost,13,False,N/A,False,0,False,Not Applicable,Friday,8,False,False,,False,Lost
111114977723,Bangalore,560077.0,2209,SRS-1941417,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-27,,2026-02-25,Customer not available,COD,RTO,7382572481,R*** C***,XXXXXX4369,[REDACTED - Bangalore],,ACTUAL,5,Metro,750.8,Bangalore <- Mumbai,AWB2833677552,Mumbai Bhiwandi FC,Bangalore Delivery Station,Carrier A,1,3,4,1,,,5,False,False,False,False,True,False,False,RTO,13,True,Customer Availability,False,3,False,Customer not available,Friday,8,False,True,,False,RTO
110714933594,Panchkula,134112.0,350,FWS-2722688,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-22,2026-02-22,2026-02-23,Not Applicable,COD,Delivered,B76AB2971F,A*** C***,XXXXXX4281,[REDACTED - Panchkula],,ACTUAL,1,National,1584.8,Panchkula <- Mumbai,AWB5921172267,Mumbai Bhiwandi FC,Panchkula Delivery Station,Carrier D,1,4,5,1,1.0,2.0,3,False,True,True,False,False,False,False,Delivered On-Time,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,True,1.0,False,None
110814944308,Garhwa,822124.0,613,YGS-1979851,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-22,2026-02-22,2026-02-23,Not Applicable,COD,Delivered,893F042920,D*** C***,XXXXXX4447,[REDACTED - Garhwa],,ACTUAL,8,National,1534.7,Garhwa <- Mumbai,AWB2108570291,Mumbai Bhiwandi FC,Garhwa Delivery Station,Carrier C,1,4,5,1,1.0,2.0,3,False,True,True,False,False,False,False,Delivered On-Time,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,True,1.0,False,None
110914957556,East Delhi,110092.0,649,CRH-2696491,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-23,2026-02-24,2026-02-26,Delivery postponed by customer,COD,Delivered,EE95DC2369,K*** C***,XXXXXX3573,[REDACTED - East Delhi],,ACTUAL,1,National,1414.7,East Delhi <- Mumbai,AWB8679244071,Mumbai Bhiwandi FC,East Delhi Delivery Station,Carrier B,1,4,5,1,3.0,4.0,6,False,True,True,False,False,False,False,Delivered On-Time,13,True,Customer Availability,False,2,False,Not Applicable,Friday,8,False,True,3.0,False,None
110914952905,Bangalore,560084.0,902,YKL-2257958,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-24,2026-02-24,2026-02-26,Not Applicable,Prepaid,Delivered,E64A84DFB6,P*** C***,XXXXXX0921,[REDACTED - Bangalore],,ACTUAL,5,Metro,908.4,Bangalore <- Mumbai,AWB9488151034,Mumbai Bhiwandi FC,Bangalore Delivery Station,Carrier C,1,3,4,1,3.0,4.0,6,False,True,True,False,False,False,False,Delivered On-Time,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,False,3.0,False,None
110214868415,Ahmed Nagar,414001.0,299,CRH-2696704,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-22,2026-02-24,2026-02-24,2026-02-25,Not Applicable,COD,Delivered,67DBB5DA3A,S*** C***,XXXXXX5949,[REDACTED - Ahmed Nagar],,ACTUAL,4,Regional,299.1,Ahmed Nagar <- Mumbai,AWB7465752099,Mumbai Bhiwandi FC,Ahmed Nagar Delivery Station,Carrier B,1,2,3,2,2.0,4.0,5,True,True,True,False,False,False,False,Delivered On-Time,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,True,2.0,False,None
110614919216,Panipat,132101.0,649,EWE-2751294,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-24,2026-02-25,2026-02-26,Delivery postponed by customer,COD,Delivered,94588727E3,D*** C***,XXXXXX6574,[REDACTED - Panipat],,ACTUAL,1,National,1575.1,Panipat <- Mumbai,AWB5231467149,Mumbai Bhiwandi FC,Panipat Delivery Station,Carrier D,1,4,5,1,4.0,5.0,6,False,True,True,False,False,False,False,Delivered On-Time,13,True,Customer Availability,False,2,False,Not Applicable,Friday,8,False,True,4.0,False,None
110114853302,Mohali,160103.0,828,GLT-2718342,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-21,2026-02-21,2026-02-22,Not Applicable,COD,Delivered,E34C196497,R*** C***,XXXXXX4877,[REDACTED - Mohali],,ACTUAL,1,National,1286.6,Mohali <- Mumbai,AWB3755643986,Mumbai Bhiwandi FC,Mohali Delivery Station,Carrier D,1,4,5,1,0.0,1.0,2,False,True,True,False,False,False,False,Delivered On-Time,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,True,0.0,False,None
110114853293,Mohali,160103.0,777,GLT-2718264,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-22,2026-02-24,2026-02-25,2026-02-26,Address issue,Prepaid,Delivered,45B1853BCA,R*** C***,XXXXXX4877,[REDACTED - Mohali],,ACTUAL,1,National,1286.6,Mohali <- Mumbai,AWB4190732828,Mumbai Bhiwandi FC,Mohali Delivery Station,Carrier D,1,4,5,2,3.0,5.0,6,True,True,True,False,False,False,False,Delivered On-Time,13,True,Address Issue,False,2,False,Not Applicable,Friday,8,False,False,3.0,False,None
110814944495,Surat,394350.0,1123,WER-2669684,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-24,2026-02-24,2026-02-24,Not Applicable,COD,Delivered,F98F0E0BFF,B*** C***,XXXXXX5225,[REDACTED - Surat],,ACTUAL,3,National,658.4,Surat <- Mumbai,AWB7447539508,Mumbai Bhiwandi FC,Surat Delivery Station,Carrier A,1,4,5,1,3.0,4.0,4,False,True,True,False,False,False,False,Delivered On-Time,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,True,3.0,False,None
102614795725,Rajkot,363641.0,2654,DIZ-2589155,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-23,,2026-02-22,Customer not available,COD,RTO,A329D82C79,K*** C***,XXXXXX2424,[REDACTED - Rajkot],high_value_order,ACTUAL,3,National,663.0,Rajkot <- Mumbai,AWB5328266377,Mumbai Bhiwandi FC,Rajkot Delivery Station,Carrier D,1,4,5,1,,,2,False,False,False,False,True,False,False,RTO,13,True,Customer Availability,False,3,False,Customer not available,Friday,8,False,True,,False,RTO
110514906613,Rajkot,363641.0,1511,EWE-2702002,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-27,2026-02-27,2026-02-28,Not Applicable,COD,Delivered,D4AEBA6FDD,K*** C***,XXXXXX2424,[REDACTED - Rajkot],,ACTUAL,3,National,663.0,Rajkot <- Mumbai,AWB4845786841,Mumbai Bhiwandi FC,Rajkot Delivery Station,Carrier B,1,4,5,1,6.0,7.0,8,False,True,True,False,False,False,False,Delivered On-Time,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,True,6.0,True,None
111114975392,Mumbai,400102.0,779,VBB-2526136,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-20,2026-02-26,2026-02-26,2026-02-26,Not Applicable,COD,Delivered,563DA7CE2C,S*** C***,XXXXXX4244,[REDACTED - Mumbai],,ACTUAL,4,Local,13.4,Mumbai <- Mumbai,AWB3546018094,Mumbai Bhiwandi FC,Mumbai Delivery Station,Carrier A,1,1,2,0,6.0,6.0,6,False,True,True,False,False,False,False,Delivered On-Time,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,True,6.0,True,None
110514905325,Thrissur,680569.0,777,0PQ-2460939,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-24,2026-02-24,2026-02-26,Not Applicable,Prepaid,Delivered,3FBDF6D895,B*** C***,XXXXXX2949,[REDACTED - Thrissur],,ACTUAL,6,National,1261.6,Thrissur <- Mumbai,AWB3500069132,Mumbai Bhiwandi FC,Thrissur Delivery Station,Carrier D,1,4,5,1,3.0,4.0,6,False,True,True,False,False,False,False,Delivered On-Time,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,False,3.0,False,None
110814946477,Surat,394350.0,894,JUV-2638402,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-24,2026-02-24,2026-02-25,Not Applicable,Prepaid,Delivered,B1FDD41FA1,B*** C***,XXXXXX5225,[REDACTED - Surat],,ACTUAL,3,National,658.4,Surat <- Mumbai,AWB0652598714,Mumbai Bhiwandi FC,Surat Delivery Station,Carrier C,1,4,5,1,3.0,4.0,5,False,True,True,False,False,False,False,Delivered On-Time,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,False,3.0,False,None
110514907087,Pune,411060.0,564,HBK-2233567,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-22,2026-02-27,,2026-02-26,Customer refused delivery,COD,RTO,FBD8E8F260,T*** C***,XXXXXX4870,[REDACTED - Pune],,ACTUAL,4,Metro,179.2,Pune <- Mumbai,AWB7602182803,Mumbai Bhiwandi FC,Pune Delivery Station,Carrier B,1,3,4,2,,,6,True,False,False,False,True,False,False,RTO,13,True,Customer Rejection,True,3,False,Customer refused delivery,Friday,8,False,True,,False,RTO
110914954107,Gautam Buddha Nagar,201301.0,967,LMS-2617167,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-24,2026-02-25,2026-02-22,Address issue,Prepaid,Delivered,6FFF9D0339,D*** C***,XXXXXX0522,[REDACTED - Gautam Buddha Nagar],,ACTUAL,2,Metro,1329.2,Gautam Buddha Nagar <- Mumbai,AWB0669431699,Mumbai Bhiwandi FC,Gautam Buddha Nagar Delivery Station,Carrier D,1,3,4,1,4.0,5.0,2,False,True,False,True,False,False,False,Delivered Late,13,True,Address Issue,False,2,False,Not Applicable,Friday,8,False,False,4.0,True,Late Delivery
110614919672,Surat,395009.0,2789,FUF-2588334,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-20,2026-02-22,2026-02-22,2026-02-23,Not Applicable,COD,Delivered,E02EF94D5F,V*** C***,XXXXXX1800,[REDACTED - Surat],high_value_order,ACTUAL,3,National,801.9,Surat <- Mumbai,AWB4559935231,Mumbai Bhiwandi FC,Surat Delivery Station,Carrier A,1,4,5,0,2.0,2.0,3,False,True,True,False,False,False,False,Delivered On-Time,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,True,2.0,False,None
110614919671,Surat,395009.0,691,XXC-2698915,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-23,2026-02-27,,2026-02-26,Customer refused delivery,COD,RTO,F2D2E95C9C,V*** C***,XXXXXX1800,[REDACTED - Surat],,ACTUAL,3,National,801.9,Surat <- Mumbai,AWB5518464385,Mumbai Bhiwandi FC,Surat Delivery Station,Carrier A,1,4,5,3,,,6,True,False,False,False,True,False,False,RTO,13,True,Customer Rejection,True,3,False,Customer refused delivery,Friday,8,False,True,,False,RTO
110614919637,Surat,395009.0,1947,DUE-1794509,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-22,2026-02-28,2026-02-28,2026-02-27,Not Applicable,COD,Delivered,0671BD7F2F,V*** C***,XXXXXX1800,[REDACTED - Surat],,ACTUAL,3,National,801.9,Surat <- Mumbai,AWB5874252998,Mumbai Bhiwandi FC,Surat Delivery Station,Carrier C,1,4,5,2,6.0,8.0,7,True,True,False,True,False,False,False,Delivered Late,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,True,6.0,True,Late Delivery
110614917137,Bangalore,560037.0,899,PCL-1705560,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-20,2026-02-26,2026-02-26,2026-02-23,Not Applicable,COD,Delivered,40BBDE2743,M*** C***,XXXXXX3521,[REDACTED - Bangalore],,ACTUAL,5,Metro,800.3,Bangalore <- Mumbai,AWB3838453145,Mumbai Bhiwandi FC,Bangalore Delivery Station,Carrier C,1,3,4,0,6.0,6.0,3,False,True,False,True,False,False,False,Delivered Late,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,True,6.0,True,Late Delivery
110514901315,East Khasi Hills,793006.0,1384,WEY-2607701,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-22,,2026-02-22,Phone not reachable,COD,RTO,B93301CE58,H*** C***,XXXXXX3347,[REDACTED - East Khasi Hills],,ACTUAL,7,National,2055.0,East Khasi Hills <- Mumbai,AWB1911215029,Mumbai Bhiwandi FC,East Khasi Hills Delivery Station,Carrier B,1,4,5,1,,,2,False,False,False,False,True,False,False,RTO,13,True,Contact Issue,False,3,False,Phone not reachable,Friday,8,False,True,,False,RTO
110814942918,Siwan,841233.0,521,THD-1804174,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-22,2026-02-26,2026-02-26,2026-02-26,Not Applicable,COD,Delivered,47E2DC8AD8,S*** C***,XXXXXX4459,[REDACTED - Siwan],,ACTUAL,8,National,1404.0,Siwan <- Mumbai,AWB4582814863,Mumbai Bhiwandi FC,Siwan Delivery Station,Carrier A,1,4,5,2,4.0,6.0,6,True,True,True,False,False,False,False,Delivered On-Time,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,True,4.0,False,None
110814945074,Pune,412105.0,680,ABL-1518879,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-22,2026-02-23,2026-02-24,Customer requested re-attempt,COD,Delivered,521B76119D,P*** C***,XXXXXX5051,[REDACTED - Pune],,ACTUAL,4,Metro,145.4,Pune <- Mumbai,AWB4190071279,Mumbai Bhiwandi FC,Pune Delivery Station,Carrier B,1,3,4,1,2.0,3.0,4,False,True,True,False,False,False,False,Delivered On-Time,13,True,Customer Availability,False,2,False,Not Applicable,Friday,8,False,True,2.0,False,None
110914950930,SURAT,395002.0,613,DYZ-2749007,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-23,2026-02-23,2026-02-25,Not Applicable,Prepaid,Delivered,AFFA05264F,D*** C***,XXXXXX9152,[REDACTED - SURAT],,ACTUAL,3,National,635.5,Surat <- Mumbai,AWB6156194607,Mumbai Bhiwandi FC,Surat Delivery Station,Carrier D,1,4,5,1,2.0,3.0,5,False,True,True,False,False,False,False,Delivered On-Time,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,False,2.0,False,None
110414894843,Jaipur,302031.0,591,WER-2322584,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-23,2026-02-23,2026-02-24,Not Applicable,Prepaid,Delivered,79DF5E4409,P*** C***,XXXXXX5145,[REDACTED - Jaipur],,ACTUAL,3,National,700.6,Jaipur <- Mumbai,AWB3704796252,Mumbai Bhiwandi FC,Jaipur Delivery Station,Carrier C,1,4,5,1,2.0,3.0,4,False,True,True,False,False,False,False,Delivered On-Time,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,False,2.0,False,None
110114861808,Chandigarh,160047.0,2229,BUV-2722381,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-22,2026-02-23,2026-02-23,2026-02-24,Not Applicable,Prepaid,Delivered,DA87C12448,N*** C***,XXXXXX6290,[REDACTED - Chandigarh],,ACTUAL,1,National,1557.5,Chandigarh <- Mumbai,AWB9535752470,Mumbai Bhiwandi FC,Chandigarh Delivery Station,Carrier D,1,4,5,2,1.0,3.0,4,True,True,True,False,False,False,False,Delivered On-Time,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,False,1.0,False,None
110414897393,East Khasi Hills,793008.0,398,YSY-2373533,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-25,2026-02-25,2026-02-26,Not Applicable,Prepaid,Delivered,E2DD17AF82,B*** C***,XXXXXX0162,[REDACTED - East Khasi Hills],,ACTUAL,7,National,1895.4,East Khasi Hills <- Mumbai,AWB8238925303,Mumbai Bhiwandi FC,East Khasi Hills Delivery Station,Carrier D,1,4,5,1,4.0,5.0,6,False,True,True,False,False,False,False,Delivered On-Time,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,False,4.0,False,None
111014966601,Meerut,250004.0,1382,CBS-2698726,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-22,2026-02-27,,2026-02-25,Landmark missing,COD,RTO,FD5EF2061C,A*** C***,XXXXXX5648,[REDACTED - Meerut],,ACTUAL,2,National,1353.4,Meerut <- Mumbai,AWB8841055541,Mumbai Bhiwandi FC,Meerut Delivery Station,Carrier D,1,4,5,2,,,5,True,False,False,False,True,False,False,RTO,13,True,Address Issue,False,3,False,Landmark missing,Friday,8,False,True,,False,RTO
110814941147,Bhavnagar,364740.0,561,XXC-1948343,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-20,2026-02-22,2026-02-23,2026-02-24,Address issue,COD,Delivered,8FFB994DEC,L*** C***,XXXXXX8233,[REDACTED - Bhavnagar],,ACTUAL,3,National,721.4,Bhavnagar <- Mumbai,AWB2495476990,Mumbai Bhiwandi FC,Bhavnagar Delivery Station,Carrier A,1,4,5,0,3.0,3.0,4,False,True,True,False,False,False,False,Delivered On-Time,13,True,Address Issue,False,2,False,Not Applicable,Friday,8,False,True,3.0,False,None
101514657000,Idukki,685585.0,2468,YZK-2754784,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-24,,2026-02-23,Phone not reachable,Prepaid,RTO,33A97AA2AF,N*** C***,XXXXXX2954,[REDACTED - Idukki],,ACTUAL,6,National,1257.1,Idukki <- Mumbai,AWB7729690672,Mumbai Bhiwandi FC,Idukki Delivery Station,Carrier D,1,4,5,1,,,3,False,False,False,False,True,False,False,RTO,13,True,Contact Issue,False,3,False,Phone not reachable,Friday,8,False,False,,False,RTO
110814943045,Idukki,685585.0,634,AIC-2390556,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-21,2026-02-22,2026-02-22,2026-02-24,Not Applicable,COD,Delivered,6C37113F7B,N*** C***,XXXXXX2954,[REDACTED - Idukki],,ACTUAL,6,National,1257.1,Idukki <- Mumbai,AWB0334467379,Mumbai Bhiwandi FC,Idukki Delivery Station,Carrier D,1,4,5,1,1.0,2.0,4,False,True,True,False,False,False,False,Delivered On-Time,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,True,1.0,False,None
111014966717,West Delhi,110087.0,499,JJS-2721456,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-22,2026-03-03,2026-03-03,2026-02-28,Not Applicable,Prepaid,Delivered,45D3D3A719,S*** C***,XXXXXX4250,[REDACTED - West Delhi],,ACTUAL,1,National,1448.7,West Delhi <- Mumbai,AWB8016219340,Mumbai Bhiwandi FC,West Delhi Delivery Station,Carrier A,1,4,5,2,9.0,11.0,8,True,True,False,True,False,False,False,Delivered Late,13,False,N/A,False,1,True,Not Applicable,Friday,8,False,False,9.0,True,Late Delivery
110714930224,RANCHI,834009.0,691,KQS-2673244,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-23,2026-02-28,,2026-02-27,Address issue,COD,RTO,833A26DBB4,S*** C***,XXXXXX1350,[REDACTED - RANCHI],,ACTUAL,8,National,1835.6,Ranchi <- Mumbai,AWB4760701835,Mumbai Bhiwandi FC,Ranchi Delivery Station,Carrier C,1,4,5,3,,,7,True,False,False,False,True,False,False,RTO,13,True,Address Issue,False,3,False,Address issue,Friday,8,False,True,,False,RTO
110114860709,Rupnagar,160062.0,899,ZIQ-2689933,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-22,2026-03-05,,2026-02-27,Address issue,COD,Out of delivery,A8C92E9C79,A*** C***,XXXXXX4002,[REDACTED - Rupnagar],,ACTUAL,1,National,1390.8,Rupnagar <- Mumbai,AWB6335221883,Mumbai Bhiwandi FC,Rupnagar Delivery Station,Carrier D,1,4,5,2,,,7,True,False,False,False,False,False,True,Open,13,True,Address Issue,False,1,False,Not Applicable,Friday,8,False,True,,False,Active NDR
110714935649,Dakshina Kannada,574150.0,1104,KMC-1416589,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-02-20,2026-02-22,2026-02-23,2026-02-24,2026-02-24,Delivery postponed by customer,COD,Delivered,5B760E36A6,V*** C***,XXXXXX7532,[REDACTED - Dakshina Kannada],,ACTUAL,5,National,797.2,Dakshina Kannada <- Mumbai,AWB1222133491,Mumbai Bhiwandi FC,Dakshina Kannada Delivery Station,Carrier A,1,4,5,2,2.0,4.0,4,True,True,True,False,False,False,False,Delivered On-Time,13,True,Customer Availability,False,2,False,Not Applicable,Friday,8,False,True,2.0,False,None
